GAME_ID,GAME_DATE_EST,REAL_GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,Initials,nickname,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,nickname_away,Initials_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
22000250,1/24/21,01/24/21_Celtics_Cavaliers,Final,1610612738,BOS,Celtics,1610612739,2020,1610612738,141,0.559,0.852,0.5,26,55,1610612739,Cavaliers,CLE,103,0.4,0.735,0.303,24,34,1
22000252,1/24/21,01/24/21_Magic_Hornets,Final,1610612753,ORL,Magic,1610612766,2020,1610612753,104,0.448,0.692,0.447,27,43,1610612766,Hornets,CHA,107,0.477,0.563,0.389,28,43,0
22000253,1/24/21,01/24/21_Spurs_Wizards,Final,1610612759,SAS,Spurs,1610612764,2020,1610612759,121,0.5,0.909,0.484,27,44,1610612764,Wizards,WAS,101,0.424,0.643,0.333,23,50,1
22000254,1/24/21,01/24/21_Bucks_Hawks,Final,1610612749,MIL,Bucks,1610612737,2020,1610612749,129,0.549,0.704,0.323,32,52,1610612737,Hawks,ATL,115,0.506,0.773,0.359,27,27,1
22000256,1/24/21,01/24/21_Trail Blazers_Knicks,Final,1610612757,POR,Trail Blazers,1610612752,2020,1610612757,116,0.47,0.913,0.37,19,39,1610612752,Knicks,NYK,113,0.453,0.92,0.414,20,47,1
22000257,1/25/21,01/25/21_Pistons_76ers,Final,1610612765,DET,Pistons,1610612755,2020,1610612765,119,0.5,0.842,0.447,22,47,1610612755,76ers,PHI,104,0.426,0.75,0.321,15,36,1
22000258,1/25/21,01/25/21_Pacers_Raptors,Final,1610612754,IND,Pacers,1610612761,2020,1610612754,129,0.513,0.822,0.414,26,45,1610612761,Raptors,TOR,114,0.409,0.889,0.368,24,39,1
22000259,1/25/21,01/25/21_Magic_Hornets,Final,1610612753,ORL,Magic,1610612766,2020,1610612753,117,0.477,0.636,0.514,31,49,1610612766,Hornets,CHA,108,0.438,0.704,0.289,22,41,1
22000260,1/25/21,01/25/21_Nets_Heat,Final,1610612751,BKN,Nets,1610612748,2020,1610612751,98,0.4,0.864,0.289,24,49,1610612748,Heat,MIA,85,0.369,0.706,0.256,20,45,1
22000261,1/25/21,01/25/21_Cavaliers_Lakers,Final,1610612739,CLE,Cavaliers,1610612747,2020,1610612739,108,0.465,0.864,0.429,19,44,1610612747,Lakers,LAL,115,0.483,0.75,0.313,21,40,0
22000265,1/25/21,01/25/21_Mavericks_Nuggets,Final,1610612742,DAL,Mavericks,1610612743,2020,1610612742,113,0.488,0.833,0.344,26,34,1610612743,Nuggets,DEN,117,0.506,0.786,0.429,25,49,0
22000262,1/25/21,01/25/21_Bulls_Celtics,Final,1610612741,CHI,Bulls,1610612738,2020,1610612741,103,0.466,0.4,0.436,28,41,1610612738,Celtics,BOS,119,0.506,0.8,0.517,28,44,0
22000266,1/25/21,01/25/21_Warriors_Timberwolves,Final,1610612744,GSW,Warriors,1610612750,2020,1610612744,130,0.494,0.757,0.467,21,46,1610612750,Timberwolves,MIN,108,0.415,0.88,0.333,26,47,1
22000267,1/25/21,01/25/21_Trail Blazers_Thunder,Final,1610612757,POR,Trail Blazers,1610612760,2020,1610612757,122,0.469,0.762,0.341,17,50,1610612760,Thunder,OKC,125,0.512,0.6,0.45,25,43,0
22000268,1/26/21,01/26/21_Hawks_Clippers,Final,1610612737,ATL,Hawks,1610612746,2020,1610612737,108,0.463,0.96,0.385,20,46,1610612746,Clippers,LAC,99,0.404,0.864,0.308,23,46,1
22000269,1/26/21,01/26/21_Rockets_Wizards,Final,1610612745,HOU,Rockets,1610612764,2020,1610612745,107,0.42,0.724,0.324,16,44,1610612764,Wizards,WAS,88,0.393,0.739,0.192,19,49,1
22000270,1/26/21,01/26/21_Jazz_Knicks,Final,1610612762,UTA,Jazz,1610612752,2020,1610612762,108,0.402,0.864,0.313,24,53,1610612752,Knicks,NYK,94,0.434,0.706,0.37,15,44,1
22000271,1/27/21,01/27/21_Hornets_Pacers,Final,1610612766,CHA,Hornets,1610612754,2020,1610612766,106,0.411,0.905,0.342,28,39,1610612754,Pacers,IND,116,0.511,0.833,0.4,34,47,0
22000272,1/27/21,01/27/21_Cavaliers_Pistons,Final,1610612739,CLE,Cavaliers,1610612765,2020,1610612739,122,0.54,0.739,0.524,24,37,1610612765,Pistons,DET,107,0.451,0.759,0.407,29,40,1
22000273,1/27/21,01/27/21_Magic_Kings,Final,1610612753,ORL,Magic,1610612758,2020,1610612753,107,0.417,0.944,0.385,25,47,1610612758,Kings,SAC,121,0.489,0.654,0.424,30,50,0
22000274,1/27/21,01/27/21_Hawks_Nets,Final,1610612737,ATL,Hawks,1610612751,2020,1610612737,128,0.479,0.893,0.394,29,37,1610612751,Nets,BKN,132,0.531,0.85,0.344,29,36,0
22000275,1/27/21,01/27/21_Heat_Nuggets,Final,1610612748,MIA,Heat,1610612743,2020,1610612748,82,0.375,0.818,0.289,24,38,1610612743,Nuggets,DEN,109,0.457,1,0.326,29,49,0
22000276,1/27/21,01/27/21_76ers_Lakers,Final,1610612755,PHI,76ers,1610612747,2020,1610612755,107,0.482,0.615,0.36,24,38,1610612747,Lakers,LAL,106,0.477,0.64,0.333,20,37,1
22000277,1/27/21,01/27/21_Raptors_Bucks,Final,1610612761,TOR,Raptors,1610612749,2020,1610612761,108,0.404,0.833,0.4,26,46,1610612749,Bucks,MIL,115,0.43,0.731,0.364,30,59,0
22000280,1/27/21,01/27/21_Spurs_Celtics,Final,1610612759,SAS,Spurs,1610612738,2020,1610612759,110,0.561,0.625,0.286,22,46,1610612738,Celtics,BOS,106,0.429,0.857,0.333,15,39,1
22000279,1/27/21,01/27/21_Pelicans_Wizards,Final,1610612740,NOP,Pelicans,1610612764,2020,1610612740,124,0.517,0.625,0.395,27,50,1610612764,Wizards,WAS,106,0.402,0.905,0.342,29,39,1
22000281,1/27/21,01/27/21_Suns_Thunder,Final,1610612756,PHX,Suns,1610612760,2020,1610612756,97,0.379,0.833,0.349,19,49,1610612760,Thunder,OKC,102,0.447,0.714,0.4,21,48,0
22000282,1/27/21,01/27/21_Jazz_Mavericks,Final,1610612762,UTA,Jazz,1610612742,2020,1610612762,116,0.462,0.762,0.39,20,50,1610612742,Mavericks,DAL,104,0.462,0.889,0.343,22,36,1
22000283,1/27/21,01/27/21_Warriors_Timberwolves,Final,1610612744,GSW,Warriors,1610612750,2020,1610612744,123,0.529,0.783,0.441,32,46,1610612750,Timberwolves,MIN,111,0.425,0.697,0.389,23,39,1
22000287,1/28/21,01/28/21_Rockets_Trail Blazers,Final,1610612745,HOU,Rockets,1610612757,2020,1610612745,104,0.422,0.833,0.277,19,47,1610612757,Trail Blazers,POR,101,0.419,0.75,0.415,16,49,1
22000284,1/28/21,01/28/21_Pistons_Lakers,Final,1610612765,DET,Pistons,1610612747,2020,1610612765,107,0.46,1,0.389,27,38,1610612747,Lakers,LAL,92,0.409,0.667,0.429,25,44,1
22000285,1/28/21,01/28/21_Heat_Clippers,Final,1610612748,MIA,Heat,1610612746,2020,1610612748,105,0.444,0.8,0.394,24,45,1610612746,Clippers,LAC,109,0.414,0.909,0.405,22,55,0
22000286,1/28/21,01/28/21_Suns_Warriors,Final,1610612756,PHX,Suns,1610612744,2020,1610612756,114,0.466,0.913,0.344,34,57,1610612744,Warriors,GSW,93,0.384,0.75,0.289,21,48,1
22000288,1/29/21,01/29/21_Hornets_Pacers,Final,1610612766,CHA,Hornets,1610612754,2020,1610612766,108,0.506,0.667,0.432,35,42,1610612754,Pacers,IND,105,0.483,0.769,0.314,30,39,1
22000290,1/29/21,01/29/21_Wizards_Hawks,Final,1610612764,WAS,Wizards,1610612737,2020,1610612764,100,0.365,0.816,0.25,13,47,1610612737,Hawks,ATL,116,0.448,0.765,0.324,16,47,0
22000291,1/29/21,01/29/21_Knicks_Cavaliers,Final,1610612752,NYK,Knicks,1610612739,2020,1610612752,102,0.488,0.875,0.37,20,41,1610612739,Cavaliers,CLE,81,0.345,0.833,0.308,15,43,1
22000292,1/29/21,01/29/21_Raptors_Kings,Final,1610612761,TOR,Raptors,1610612758,2020,1610612761,124,0.488,0.818,0.406,20,35,1610612758,Kings,SAC,126,0.551,0.774,0.444,31,38,0
22000293,1/29/21,01/29/21_Pelicans_Bucks,Final,1610612740,NOP,Pelicans,1610612749,2020,1610612740,131,0.469,0.714,0.438,32,45,1610612749,Bucks,MIL,126,0.5,0.773,0.371,29,49,1
22000289,1/29/21,01/29/21_Magic_Clippers,Final,1610612753,ORL,Magic,1610612746,2020,1610612753,90,0.36,0.889,0.303,20,49,1610612746,Clippers,LAC,116,0.489,1,0.351,25,49,0
22000294,1/29/21,01/29/21_Timberwolves_76ers,Final,1610612750,MIN,Timberwolves,1610612755,2020,1610612750,94,0.427,0.778,0.303,20,38,1610612755,76ers,PHI,118,0.448,0.842,0.5,20,51,0
22000295,1/29/21,01/29/21_Thunder_Nets,Final,1610612760,OKC,Thunder,1610612751,2020,1610612760,125,0.465,0.853,0.421,23,36,1610612751,Nets,BKN,147,0.57,0.875,0.422,33,50,0
22000296,1/29/21,01/29/21_Spurs_Nuggets,Final,1610612759,SAS,Spurs,1610612743,2020,1610612759,119,0.543,0.808,0.435,29,41,1610612743,Nuggets,DEN,109,0.526,0.65,0.452,25,37,1
22000297,1/29/21,01/29/21_Jazz_Mavericks,Final,1610612762,UTA,Jazz,1610612742,2020,1610612762,120,0.437,0.923,0.417,21,56,1610612742,Mavericks,DAL,101,0.43,0.667,0.273,20,40,1
22000298,1/30/21,01/30/21_Bulls_Trail Blazers,Final,1610612741,CHI,Bulls,1610612757,2020,1610612741,122,0.506,1,0.467,31,43,1610612757,Trail Blazers,POR,123,0.511,0.842,0.405,20,35,0
22000299,1/30/21,01/30/21_Hornets_Bucks,Final,1610612766,CHA,Hornets,1610612749,2020,1610612766,126,0.478,0.85,0.477,32,41,1610612749,Bucks,MIL,114,0.488,0.667,0.4,22,46,1
22000300,1/30/21,01/30/21_Pelicans_Rockets,Final,1610612740,NOP,Pelicans,1610612745,2020,1610612740,112,0.451,0.621,0.293,27,48,1610612745,Rockets,HOU,126,0.489,0.8,0.435,32,45,0
22000301,1/30/21,01/30/21_Heat_Kings,Final,1610612748,MIA,Heat,1610612758,2020,1610612748,105,0.468,0.846,0.344,25,39,1610612758,Kings,SAC,104,0.482,0.455,0.378,22,41,1
22000302,1/30/21,01/30/21_Celtics_Lakers,Final,1610612738,BOS,Celtics,1610612747,2020,1610612738,95,0.488,0.643,0.286,24,42,1610612747,Lakers,LAL,96,0.44,0.684,0.29,20,45,0
22000304,1/30/21,01/30/21_Spurs_Grizzlies,Final,1610612759,SAS,Spurs,1610612763,2020,1610612759,112,0.47,0.808,0.448,25,38,1610612763,Grizzlies,MEM,129,0.56,0.667,0.486,34,45,0
22000303,1/30/21,01/30/21_Mavericks_Suns,Final,1610612742,DAL,Mavericks,1610612756,2020,1610612742,105,0.53,0.571,0.31,22,37,1610612756,Suns,PHX,111,0.457,0.871,0.455,22,42,0
22000305,1/30/21,01/30/21_Warriors_Pistons,Final,1610612744,GSW,Warriors,1610612765,2020,1610612744,118,0.528,0.7,0.472,34,47,1610612765,Pistons,DET,91,0.377,0.75,0.25,17,38,1
22000308,1/31/21,01/31/21_Knicks_Clippers,Final,1610612752,NYK,Knicks,1610612746,2020,1610612752,115,0.482,0.821,0.37,21,36,1610612746,Clippers,LAC,129,0.543,0.857,0.447,26,38,0
22000306,1/31/21,01/31/21_Nuggets_Jazz,Final,1610612743,DEN,Nuggets,1610612762,2020,1610612743,128,0.54,0.842,0.643,28,39,1610612762,Jazz,UTA,117,0.427,0.846,0.426,28,38,1
22000307,1/31/21,01/31/21_Pacers_76ers,Final,1610612754,IND,Pacers,1610612755,2020,1610612754,110,0.488,0.818,0.357,21,41,1610612755,76ers,PHI,119,0.489,0.677,0.308,20,44,0
22000309,1/31/21,01/31/21_Raptors_Magic,Final,1610612761,TOR,Raptors,1610612753,2020,1610612761,115,0.456,0.955,0.308,27,48,1610612753,Magic,ORL,102,0.402,0.821,0.361,22,42,1
22000310,1/31/21,01/31/21_Wizards_Nets,Final,1610612764,WAS,Wizards,1610612751,2020,1610612764,149,0.519,0.781,0.308,24,39,1610612751,Nets,BKN,146,0.568,0.818,0.528,33,45,1
22000311,1/31/21,01/31/21_Timberwolves_Cavaliers,Final,1610612750,MIN,Timberwolves,1610612739,2020,1610612750,109,0.451,0.733,0.4,24,34,1610612739,Cavaliers,CLE,104,0.488,0.783,0.25,20,55,1
22000313,2/1/21,02/01/21_Hawks_Lakers,Final,1610612737,ATL,Hawks,1610612747,2020,1610612737,99,0.474,0.824,0.379,27,36,1610612747,Lakers,LAL,107,0.519,0.833,0.304,24,31,0
22000314,2/1/21,02/01/21_Heat_Hornets,Final,1610612748,MIA,Heat,1610612766,2020,1610612748,121,0.473,0.64,0.413,28,48,1610612766,Hornets,CHA,129,0.453,0.846,0.512,31,44,0
22000312,2/1/21,02/01/21_Cavaliers_Timberwolves,Final,1610612739,CLE,Cavaliers,1610612750,2020,1610612739,100,0.417,0.742,0.318,26,52,1610612750,Timberwolves,MIN,98,0.392,0.636,0.289,20,45,1
22000315,2/1/21,02/01/21_Bulls_Knicks,Final,1610612741,CHI,Bulls,1610612752,2020,1610612741,110,0.477,0.75,0.324,30,40,1610612752,Knicks,NYK,102,0.425,0.846,0.207,21,45,1
22000316,2/1/21,02/01/21_Bucks_Trail Blazers,Final,1610612749,MIL,Bucks,1610612757,2020,1610612749,134,0.552,0.583,0.5,38,53,1610612757,Trail Blazers,POR,106,0.375,1,0.357,19,45,1
22000317,2/1/21,02/01/21_Pelicans_Kings,Final,1610612740,NOP,Pelicans,1610612758,2020,1610612740,109,0.396,0.833,0.3,22,46,1610612758,Kings,SAC,118,0.477,0.769,0.326,31,52,0
22000318,2/1/21,02/01/21_Thunder_Rockets,Final,1610612760,OKC,Thunder,1610612745,2020,1610612760,106,0.438,0.789,0.382,21,45,1610612745,Rockets,HOU,136,0.48,0.909,0.538,30,50,0
22000319,2/1/21,02/01/21_Mavericks_Suns,Final,1610612742,DAL,Mavericks,1610612756,2020,1610612742,108,0.43,0.96,0.313,16,42,1610612756,Suns,PHX,109,0.467,0.833,0.371,19,45,0
22000320,2/1/21,02/01/21_Spurs_Grizzlies,Final,1610612759,SAS,Spurs,1610612763,2020,1610612759,102,0.416,0.682,0.351,28,42,1610612763,Grizzlies,MEM,133,0.559,0.778,0.5,37,53,0
22000323,2/2/21,02/02/21_Magic_Raptors,Final,1610612753,ORL,Magic,1610612761,2020,1610612753,108,0.461,0.857,0.368,24,46,1610612761,Raptors,TOR,123,0.482,0.92,0.444,32,40,0
22000324,2/2/21,02/02/21_Nets_Clippers,Final,1610612751,BKN,Nets,1610612746,2020,1610612751,124,0.57,0.808,0.419,25,44,1610612746,Clippers,LAC,120,0.455,0.882,0.417,21,39,1
22000322,2/2/21,02/02/21_Pacers_Grizzlies,Final,1610612754,IND,Pacers,1610612763,2020,1610612754,134,0.598,0.69,0.552,30,42,1610612763,Grizzlies,MEM,116,0.452,0.958,0.36,27,36,1
22000559,2/2/21,02/02/21_Wizards_Trail Blazers,Final,1610612764,WAS,Wizards,1610612757,2020,1610612764,121,0.554,0.765,0.4,32,39,1610612757,Trail Blazers,POR,132,0.463,1,0.457,19,44,0
22000325,2/2/21,02/02/21_Jazz_Pistons,Final,1610612762,UTA,Jazz,1610612765,2020,1610612762,117,0.463,0.862,0.381,23,44,1610612765,Pistons,DET,105,0.419,0.9,0.333,18,46,1
22000326,2/2/21,02/02/21_Warriors_Celtics,Final,1610612744,GSW,Warriors,1610612738,2020,1610612744,107,0.458,0.696,0.405,30,36,1610612738,Celtics,BOS,111,0.464,0.741,0.382,16,51,0
22000327,2/3/21,02/03/21_Hornets_76ers,Final,1610612766,CHA,Hornets,1610612755,2020,1610612766,111,0.448,0.826,0.378,28,37,1610612755,76ers,PHI,118,0.519,0.813,0.417,23,40,0
22000329,2/3/21,02/03/21_Bucks_Pacers,Final,1610612749,MIL,Bucks,1610612754,2020,1610612749,130,0.471,0.929,0.438,33,53,1610612754,Pacers,IND,110,0.453,0.867,0.324,28,46,1
22000330,2/3/21,02/03/21_Hawks_Mavericks,Final,1610612737,ATL,Hawks,1610612742,2020,1610612737,116,0.5,0.706,0.368,31,46,1610612742,Mavericks,DAL,122,0.462,0.92,0.325,27,45,0
22000328,2/3/21,02/03/21_Cavaliers_Clippers,Final,1610612739,CLE,Cavaliers,1610612746,2020,1610612739,99,0.446,0.765,0.4,21,37,1610612746,Clippers,LAC,121,0.557,0.765,0.588,22,46,0
22000331,2/3/21,02/03/21_Heat_Wizards,Final,1610612748,MIA,Heat,1610612764,2020,1610612748,100,0.434,0.727,0.343,24,44,1610612764,Wizards,WAS,103,0.417,0.72,0.405,20,49,0
22000332,2/3/21,02/03/21_Bulls_Knicks,Final,1610612741,CHI,Bulls,1610612752,2020,1610612741,103,0.489,0.688,0.167,25,38,1610612752,Knicks,NYK,107,0.483,0.667,0.5,19,47,0
22000333,2/3/21,02/03/21_Thunder_Rockets,Final,1610612760,OKC,Thunder,1610612745,2020,1610612760,104,0.434,0.846,0.303,19,51,1610612745,Rockets,HOU,87,0.384,0.692,0.261,21,41,1
22000334,2/3/21,02/03/21_Spurs_Timberwolves,Final,1610612759,SAS,Spurs,1610612750,2020,1610612759,111,0.448,0.75,0.269,28,45,1610612750,Timberwolves,MIN,108,0.457,0.818,0.394,22,49,1
22000335,2/3/21,02/03/21_Pelicans_Suns,Final,1610612740,NOP,Pelicans,1610612756,2020,1610612740,123,0.511,0.81,0.424,30,44,1610612756,Suns,PHX,101,0.463,0.85,0.229,26,39,1
22000336,2/3/21,02/03/21_Kings_Celtics,Final,1610612758,SAC,Kings,1610612738,2020,1610612758,116,0.457,0.826,0.351,23,44,1610612738,Celtics,BOS,111,0.453,0.759,0.333,28,45,1
22000338,2/4/21,02/04/21_Hawks_Jazz,Final,1610612737,ATL,Hawks,1610612762,2020,1610612737,91,0.327,0.947,0.29,19,49,1610612762,Jazz,UTA,112,0.484,0.846,0.481,19,52,0
22000339,2/4/21,02/04/21_Mavericks_Warriors,Final,1610612742,DAL,Mavericks,1610612744,2020,1610612742,116,0.413,0.87,0.4,26,42,1610612744,Warriors,GSW,147,0.573,0.852,0.512,37,45,0
22000337,2/4/21,02/04/21_76ers_Trail Blazers,Final,1610612755,PHI,76ers,1610612757,2020,1610612755,105,0.481,0.833,0.259,19,37,1610612757,Trail Blazers,POR,121,0.459,0.783,0.419,17,53,0
22000340,2/4/21,02/04/21_Grizzlies_Rockets,Final,1610612763,MEM,Grizzlies,1610612745,2020,1610612763,103,0.425,0.708,0.343,28,43,1610612745,Rockets,HOU,115,0.471,0.824,0.422,26,44,0
22000341,2/4/21,02/04/21_Lakers_Nuggets,Final,1610612747,LAL,Lakers,1610612743,2020,1610612747,114,0.568,0.636,0.333,29,40,1610612743,Nuggets,DEN,93,0.391,0.867,0.286,19,42,1
22000343,2/5/21,02/05/21_Pacers_Pelicans,Final,1610612754,IND,Pacers,1610612740,2020,1610612754,113,0.441,0.688,0.476,31,37,1610612740,Pelicans,NOP,114,0.539,0.731,0.52,23,50,0
22000344,2/5/21,02/05/21_Magic_Bulls,Final,1610612753,ORL,Magic,1610612741,2020,1610612753,123,0.519,0.757,0.407,27,49,1610612741,Bulls,CHI,119,0.479,0.9,0.3,27,40,1
22000345,2/5/21,02/05/21_Nets_Raptors,Final,1610612751,BKN,Nets,1610612761,2020,1610612751,117,0.488,0.759,0.405,29,40,1610612761,Raptors,TOR,123,0.505,0.857,0.406,22,41,0
22000346,2/5/21,02/05/21_Cavaliers_Bucks,Final,1610612739,CLE,Cavaliers,1610612749,2020,1610612739,105,0.446,0.75,0.344,23,36,1610612749,Bucks,MIL,123,0.515,0.727,0.318,28,54,0
22000342,2/5/21,02/05/21_Hornets_Jazz,Final,1610612766,CHA,Hornets,1610612762,2020,1610612766,121,0.462,0.824,0.314,26,40,1610612762,Jazz,UTA,138,0.552,0.889,0.52,32,44,0
22000347,2/5/21,02/05/21_Heat_Wizards,Final,1610612748,MIA,Heat,1610612764,2020,1610612748,122,0.5,0.87,0.444,27,48,1610612764,Wizards,WAS,95,0.371,0.875,0.242,19,40,1
22000348,2/5/21,02/05/21_Thunder_Timberwolves,Final,1610612760,OKC,Thunder,1610612750,2020,1610612760,103,0.459,0.706,0.382,28,44,1610612750,Timberwolves,MIN,106,0.436,0.889,0.4,27,43,0
22000349,2/5/21,02/05/21_Suns_Pistons,Final,1610612756,PHX,Suns,1610612765,2020,1610612756,109,0.494,0.813,0.375,26,50,1610612765,Pistons,DET,92,0.374,0.607,0.194,20,45,1
22000350,2/5/21,02/05/21_Clippers_Celtics,Final,1610612746,LAC,Clippers,1610612738,2020,1610612746,115,0.519,0.81,0.438,26,47,1610612738,Celtics,BOS,119,0.478,0.81,0.421,21,34,0
22000351,2/6/21,02/06/21_Knicks_Trail Blazers,Final,1610612752,NYK,Knicks,1610612757,2020,1610612752,110,0.5,0.692,0.433,20,51,1610612757,Trail Blazers,POR,99,0.416,0.5,0.362,15,41,1
22000352,2/6/21,02/06/21_Kings_Nuggets,Final,1610612758,SAC,Kings,1610612743,2020,1610612758,119,0.484,0.708,0.4,30,45,1610612743,Nuggets,DEN,114,0.464,0.786,0.371,30,47,1
22000353,2/6/21,02/06/21_Magic_Bulls,Final,1610612753,ORL,Magic,1610612741,2020,1610612753,92,0.389,1,0.222,17,47,1610612741,Bulls,CHI,118,0.516,0.692,0.5,28,47,0
22000354,2/6/21,02/06/21_76ers_Nets,Final,1610612755,PHI,76ers,1610612751,2020,1610612755,124,0.511,0.818,0.37,27,51,1610612751,Nets,BKN,108,0.443,0.882,0.366,21,34,1
22000356,2/6/21,02/06/21_Hawks_Raptors,Final,1610612737,ATL,Hawks,1610612761,2020,1610612737,132,0.568,0.879,0.528,31,43,1610612761,Raptors,TOR,121,0.423,0.765,0.342,24,38,1
22000357,2/6/21,02/06/21_Cavaliers_Bucks,Final,1610612739,CLE,Cavaliers,1610612749,2020,1610612739,99,0.453,0.714,0.214,21,40,1610612749,Bucks,MIL,124,0.547,0.609,0.471,25,43,0
22000358,2/6/21,02/06/21_Rockets_Spurs,Final,1610612745,HOU,Rockets,1610612759,2020,1610612745,106,0.432,0.72,0.316,21,46,1610612759,Spurs,SAS,111,0.425,0.806,0.32,22,44,0
22000359,2/6/21,02/06/21_Thunder_Timberwolves,Final,1610612760,OKC,Thunder,1610612750,2020,1610612760,120,0.511,0.8,0.364,25,43,1610612750,Timberwolves,MIN,118,0.505,0.545,0.333,27,40,1
22000360,2/6/21,02/06/21_Mavericks_Warriors,Final,1610612742,DAL,Mavericks,1610612744,2020,1610612742,134,0.458,0.833,0.447,27,47,1610612744,Warriors,GSW,132,0.535,0.87,0.444,27,40,1
22000355,2/6/21,02/06/21_Pelicans_Grizzlies,Final,1610612740,NOP,Pelicans,1610612763,2020,1610612740,118,0.517,0.619,0.455,27,42,1610612763,Grizzlies,MEM,109,0.444,0.842,0.333,27,45,1
22000361,2/6/21,02/06/21_Lakers_Pistons,Final,1610612747,LAL,Lakers,1610612765,2020,1610612747,135,0.56,0.857,0.474,32,41,1610612765,Pistons,DET,129,0.479,0.821,0.381,31,35,1
22000215,2/7/21,02/07/21_Hornets_Wizards,Final,1610612766,CHA,Hornets,1610612764,2020,1610612766,119,0.424,0.769,0.417,21,59,1610612764,Wizards,WAS,97,0.378,0.714,0.225,22,48,1
22000363,2/7/21,02/07/21_Pacers_Jazz,Final,1610612754,IND,Pacers,1610612762,2020,1610612754,95,0.398,0.722,0.276,23,45,1610612762,Jazz,UTA,103,0.413,0.667,0.31,22,60,0
22000364,2/7/21,02/07/21_Knicks_Heat,Final,1610612752,NYK,Knicks,1610612748,2020,1610612752,103,0.447,0.733,0.381,23,44,1610612748,Heat,MIA,109,0.482,0.8,0.371,25,44,0
22000365,2/7/21,02/07/21_Suns_Celtics,Final,1610612756,PHX,Suns,1610612738,2020,1610612756,100,0.488,1,0.276,25,50,1610612738,Celtics,BOS,91,0.355,0.667,0.386,19,41,1
22000366,2/7/21,02/07/21_Clippers_Kings,Final,1610612746,LAC,Clippers,1610612758,2020,1610612746,110,0.414,0.87,0.286,19,53,1610612758,Kings,SAC,113,0.489,0.733,0.345,25,52,0
22000367,2/8/21,02/08/21_Hornets_Rockets,Final,1610612766,CHA,Hornets,1610612745,2020,1610612766,119,0.489,0.923,0.463,28,51,1610612745,Rockets,HOU,94,0.407,0.688,0.277,20,39,1
22000368,2/8/21,02/08/21_Bulls_Wizards,Final,1610612741,CHI,Bulls,1610612764,2020,1610612741,101,0.424,0.833,0.3,23,50,1610612764,Wizards,WAS,105,0.419,0.75,0.231,23,47,0
22000369,2/8/21,02/08/21_Grizzlies_Raptors,Final,1610612763,MEM,Grizzlies,1610612761,2020,1610612763,113,0.425,0.897,0.333,27,42,1610612761,Raptors,TOR,128,0.545,0.923,0.541,28,37,0
22000370,2/8/21,02/08/21_Mavericks_Timberwolves,Final,1610612742,DAL,Mavericks,1610612750,2020,1610612742,127,0.517,0.833,0.353,30,48,1610612750,Timberwolves,MIN,122,0.462,0.714,0.429,27,41,1
22000371,2/8/21,02/08/21_Spurs_Warriors,Final,1610612759,SAS,Spurs,1610612744,2020,1610612759,105,0.406,0.842,0.355,24,46,1610612744,Warriors,GSW,100,0.442,0.733,0.351,29,49,1
22000372,2/8/21,02/08/21_Suns_Cavaliers,Final,1610612756,PHX,Suns,1610612739,2020,1610612756,119,0.522,0.737,0.458,29,41,1610612739,Cavaliers,CLE,113,0.512,0.68,0.333,23,39,1
22000373,2/8/21,02/08/21_Nuggets_Bucks,Final,1610612743,DEN,Nuggets,1610612749,2020,1610612743,112,0.436,0.938,0.417,22,38,1610612749,Bucks,MIL,125,0.506,0.864,0.4,24,50,0
22000374,2/8/21,02/08/21_Lakers_Thunder,Final,1610612747,LAL,Lakers,1610612760,2020,1610612747,119,0.463,0.759,0.237,28,59,1610612760,Thunder,OKC,112,0.391,0.737,0.316,23,55,1
22000375,2/9/21,02/09/21_Pistons_Nets,Final,1610612765,DET,Pistons,1610612751,2020,1610612765,122,0.56,0.714,0.448,28,37,1610612751,Nets,BKN,111,0.5,0.875,0.367,30,34,1
22000376,2/9/21,02/09/21_Heat_Knicks,Final,1610612748,MIA,Heat,1610612752,2020,1610612748,98,0.371,0.821,0.424,21,38,1610612752,Knicks,NYK,96,0.425,0.75,0.357,22,46,1
22000377,2/9/21,02/09/21_Pelicans_Rockets,Final,1610612740,NOP,Pelicans,1610612745,2020,1610612740,130,0.511,0.857,0.387,31,55,1610612745,Rockets,HOU,101,0.418,0.571,0.302,24,37,1
22000378,2/9/21,02/09/21_Spurs_Warriors,Final,1610612759,SAS,Spurs,1610612744,2020,1610612759,91,0.372,0.905,0.333,20,45,1610612744,Warriors,GSW,114,0.462,0.684,0.425,26,50,0
22000379,2/9/21,02/09/21_Jazz_Celtics,Final,1610612762,UTA,Jazz,1610612738,2020,1610612762,122,0.476,0.889,0.375,28,41,1610612738,Celtics,BOS,108,0.442,0.826,0.448,18,35,1
22000380,2/9/21,02/09/21_Trail Blazers_Magic,Final,1610612757,POR,Trail Blazers,1610612753,2020,1610612757,106,0.389,0.947,0.391,18,54,1610612753,Magic,ORL,97,0.42,0.545,0.314,22,53,1
22000381,2/9/21,02/09/21_Kings_76ers,Final,1610612758,SAC,Kings,1610612755,2020,1610612758,111,0.434,0.579,0.333,24,39,1610612755,76ers,PHI,119,0.482,0.8,0.45,24,59,0
